input_file,output_file,original_features,simplified_features,feature_reduction_ratio,original_constraints,simplified_constraints,constraint_reduction_ratio,removed_core_features,removed_dead_features,removed_atomic_set_features,full_reduction
dataset_20/uvl/model_20170718_2017313962.uvl,dataset_20/uvl/model_20170718_2017313962.uvl,18,4,0.777778,0,0,0,14,0,0,FALSE
dataset_20/uvl/model_20170720_160368734.uvl,dataset_20/uvl/model_20170720_160368734.uvl,14,7,0.5,0,0,0,7,0,0,FALSE
dataset_20/uvl/model_20170809_1734454576.uvl,dataset_20/uvl/model_20170809_1734454576.uvl,15,6,0.6,0,0,0,9,0,0,FALSE
dataset_20/uvl/model_20170814_699386305.uvl,dataset_20/uvl/model_20170814_699386305.uvl,12,12,0,0,0,0,0,0,0,FALSE
dataset_20/uvl/model_20170818_1523700786.uvl,dataset_20/uvl/model_20170818_1523700786.uvl,31,9,0.709677,0,1,0,16,0,6,FALSE
dataset_20/uvl/model_20170818_812208818.uvl,dataset_20/uvl/model_20170818_812208818.uvl,31,9,0.709677,0,1,0,16,0,6,FALSE
dataset_20/uvl/model_20170821_2117231347.uvl,dataset_20/uvl/model_20170821_2117231347.uvl,28,15,0.464286,25,35,-0.4,5,5,3,FALSE
dataset_20/uvl/model_20170821_744427680.uvl,dataset_20/uvl/model_20170821_744427680.uvl,15,12,0.2,16,25,-0.5625,3,0,0,FALSE
dataset_20/uvl/model_20170904_444361354.uvl,dataset_20/uvl/model_20170904_444361354.uvl,46,33,0.282609,0,9,0,10,0,3,FALSE
dataset_20/uvl/model_20170904_998227463.uvl,dataset_20/uvl/model_20170904_998227463.uvl,42,35,0.166667,0,9,0,6,0,1,FALSE
dataset_20/uvl/model_20170911_1850240044.uvl,dataset_20/uvl/model_20170911_1850240044.uvl,13,5,0.615385,0,3,0,8,0,0,FALSE
dataset_20/uvl/model_20170916_132089042.uvl,dataset_20/uvl/model_20170916_132089042.uvl,48,38,0.208333,24,38,-0.583333,7,0,3,FALSE
dataset_20/uvl/model_20170916_973590519.uvl,dataset_20/uvl/model_20170916_973590519.uvl,48,34,0.291667,14,55,-2.928571,7,5,2,FALSE
dataset_20/uvl/model_20170918_1157652981.uvl,dataset_20/uvl/model_20170918_1157652981.uvl,48,37,0.229167,4,52,-12,7,0,4,FALSE
dataset_20/uvl/model_20170918_191476099.uvl,dataset_20/uvl/model_20170918_191476099.uvl,48,40,0.166667,1,1,0,8,0,0,FALSE
dataset_20/uvl/model_20170918_1996976409.uvl,dataset_20/uvl/model_20170918_1996976409.uvl,33,26,0.212121,0,3,0,7,0,0,FALSE
dataset_20/uvl/model_20170918_2076946141.uvl,dataset_20/uvl/model_20170918_2076946141.uvl,16,14,0.125,0,21,0,2,0,0,FALSE
dataset_20/uvl/model_20170918_446567907.uvl,dataset_20/uvl/model_20170918_446567907.uvl,48,32,0.333333,11,46,-3.181818,7,3,6,FALSE
dataset_20/uvl/model_20170919_1393589103.uvl,dataset_20/uvl/model_20170919_1393589103.uvl,48,35,0.270833,20,48,-1.4,7,1,5,FALSE
dataset_20/uvl/model_20170919_1425490791.uvl,dataset_20/uvl/model_20170919_1425490791.uvl,47,36,0.234043,17,39,-1.294118,6,2,3,FALSE
dataset_20/uvl/model_20170919_1946252337.uvl,dataset_20/uvl/model_20170919_1946252337.uvl,48,36,0.25,6,66,-10,7,0,5,FALSE
dataset_20/uvl/model_20170919_303553909.uvl,dataset_20/uvl/model_20170919_303553909.uvl,49,37,0.244898,29,61,-1.103448,7,0,5,FALSE
dataset_20/uvl/model_20170919_414938854.uvl,dataset_20/uvl/model_20170919_414938854.uvl,47,37,0.212766,0,32,0,7,0,3,FALSE
dataset_20/uvl/model_20170921_244476382.uvl,dataset_20/uvl/model_20170921_244476382.uvl,47,39,0.170213,10,55,-4.5,6,0,2,FALSE
dataset_20/uvl/model_20170925_1698983864.uvl,dataset_20/uvl/model_20170925_1698983864.uvl,19,9,0.526316,0,0,0,3,0,7,FALSE
dataset_20/uvl/model_20170926_1539445221.uvl,dataset_20/uvl/model_20170926_1539445221.uvl,14,9,0.357143,1,5,-4,4,0,1,FALSE
dataset_20/uvl/model_20170926_289427240.uvl,dataset_20/uvl/model_20170926_289427240.uvl,11,8,0.272727,0,1,0,2,0,1,FALSE
dataset_20/uvl/model_20170927_2140419024.uvl,dataset_20/uvl/model_20170927_2140419024.uvl,87,81,0.068966,0,24,0,6,0,0,FALSE
dataset_20/uvl/model_20170930_228024571.uvl,dataset_20/uvl/model_20170930_228024571.uvl,62,45,0.274194,25,66,-1.64,13,2,2,FALSE
dataset_20/uvl/model_20171005_1407702877.uvl,dataset_20/uvl/model_20171005_1407702877.uvl,28,20,0.285714,0,3,0,8,0,0,FALSE
dataset_20/uvl/model_20171005_1816009957.uvl,dataset_20/uvl/model_20171005_1816009957.uvl,10,6,0.4,0,11,0,4,0,0,FALSE
dataset_20/uvl/model_20171005_661289758.uvl,dataset_20/uvl/model_20171005_661289758.uvl,10,2,0.8,0,0,0,6,0,2,FALSE
dataset_20/uvl/model_20171008_377237228.uvl,dataset_20/uvl/model_20171008_377237228.uvl,43,35,0.186047,0,5,0,8,0,0,FALSE
dataset_20/uvl/model_20171010_332868283.uvl,dataset_20/uvl/model_20171010_332868283.uvl,12,7,0.416667,0,0,0,4,0,1,FALSE
dataset_20/uvl/model_20171012_404282969.uvl,dataset_20/uvl/model_20171012_404282969.uvl,25,14,0.44,0,1,0,11,0,0,FALSE
dataset_20/uvl/model_20171012_432118074.uvl,dataset_20/uvl/model_20171012_432118074.uvl,28,13,0.535714,0,0,0,15,0,0,FALSE
dataset_20/uvl/model_20171012_484328807.uvl,dataset_20/uvl/model_20171012_484328807.uvl,36,1,0.972222,0,0,0,35,0,0,FALSE
dataset_20/uvl/model_20171014_936370428.uvl,dataset_20/uvl/model_20171014_936370428.uvl,10,8,0.2,0,1,0,2,0,0,FALSE
dataset_20/uvl/model_20171016_1973576375.uvl,dataset_20/uvl/model_20171016_1973576375.uvl,11,6,0.454545,3,3,0,4,0,1,FALSE
dataset_20/uvl/model_20171016_2132568250.uvl,dataset_20/uvl/model_20171016_2132568250.uvl,12,12,0,0,0,0,0,0,0,FALSE
dataset_20/uvl/model_20171016_777651910.uvl,dataset_20/uvl/model_20171016_777651910.uvl,27,16,0.407407,0,2,0,9,0,2,FALSE
dataset_20/uvl/model_20171018_1720986032.uvl,dataset_20/uvl/model_20171018_1720986032.uvl,130,98,0.246154,0,14,0,13,0,19,FALSE
dataset_20/uvl/model_20171020_786614820.uvl,dataset_20/uvl/model_20171020_786614820.uvl,12,5,0.583333,0,0,0,5,0,2,FALSE
dataset_20/uvl/model_20171021_192017753.uvl,dataset_20/uvl/model_20171021_192017753.uvl,17,10,0.411765,0,5,0,3,0,4,FALSE
dataset_20/uvl/model_20171028_1906143627.uvl,dataset_20/uvl/model_20171028_1906143627.uvl,13,11,0.153846,2,2,0,2,0,0,FALSE
dataset_20/uvl/model_20171029_1247758730.uvl,dataset_20/uvl/model_20171029_1247758730.uvl,10,3,0.7,0,0,0,6,0,1,FALSE
dataset_20/uvl/model_20171029_714150136.uvl,dataset_20/uvl/model_20171029_714150136.uvl,10,4,0.6,0,0,0,6,0,0,FALSE
dataset_20/uvl/model_20171108_1643056811.uvl,dataset_20/uvl/model_20171108_1643056811.uvl,12,9,0.25,0,14,0,3,0,0,FALSE
dataset_20/uvl/model_20171109_1740328562.uvl,dataset_20/uvl/model_20171109_1740328562.uvl,21,18,0.142857,11,21,-0.909091,3,0,0,FALSE
dataset_20/uvl/model_20171128_2320585.uvl,dataset_20/uvl/model_20171128_2320585.uvl,14,4,0.714286,0,1,0,9,0,1,FALSE
dataset_20/uvl/model_20171129_847069382.uvl,dataset_20/uvl/model_20171129_847069382.uvl,35,29,0.171429,0,14,0,6,0,0,FALSE
dataset_20/uvl/model_20171202_671836466.uvl,dataset_20/uvl/model_20171202_671836466.uvl,14,1,0.928571,0,0,0,13,0,0,FALSE
dataset_20/uvl/model_20171204_404453510.uvl,dataset_20/uvl/model_20171204_404453510.uvl,21,17,0.190476,2,1,0.5,3,0,1,TRUE
dataset_20/uvl/model_20171207_1015871671.uvl,dataset_20/uvl/model_20171207_1015871671.uvl,18,7,0.611111,16,0,1,11,0,0,TRUE
dataset_20/uvl/model_20171207_711618687.uvl,dataset_20/uvl/model_20171207_711618687.uvl,13,8,0.384615,0,0,0,5,0,0,FALSE
dataset_20/uvl/model_20171208_504832504.uvl,dataset_20/uvl/model_20171208_504832504.uvl,10,8,0.2,0,5,0,2,0,0,FALSE
dataset_20/uvl/model_20171213_638254090.uvl,dataset_20/uvl/model_20171213_638254090.uvl,11,8,0.272727,0,1,0,2,0,1,FALSE
dataset_20/uvl/model_20180110_870365297.uvl,dataset_20/uvl/model_20180110_870365297.uvl,10,8,0.2,2,3,-0.5,2,0,0,FALSE
dataset_20/uvl/model_20180122_1429516018.uvl,dataset_20/uvl/model_20180122_1429516018.uvl,40,35,0.125,4,51,-11.75,4,0,1,FALSE
dataset_20/uvl/model_20180126_2070362475.uvl,dataset_20/uvl/model_20180126_2070362475.uvl,30,21,0.3,0,12,0,8,0,1,FALSE
dataset_20/uvl/model_20180214_1066016479.uvl,dataset_20/uvl/model_20180214_1066016479.uvl,96,79,0.177083,17,58,-2.411765,14,0,3,FALSE
dataset_20/uvl/model_20180222_1531590612.uvl,dataset_20/uvl/model_20180222_1531590612.uvl,18,12,0.333333,0,0,0,5,0,1,FALSE
dataset_20/uvl/model_20180222_1576024243.uvl,dataset_20/uvl/model_20180222_1576024243.uvl,13,5,0.615385,0,4,0,7,0,1,FALSE
dataset_20/uvl/model_20180222_1790291836.uvl,dataset_20/uvl/model_20180222_1790291836.uvl,22,15,0.318182,0,12,0,7,0,0,FALSE
dataset_20/uvl/model_20180222_1813103418.uvl,dataset_20/uvl/model_20180222_1813103418.uvl,26,12,0.538462,0,22,0,12,0,2,FALSE
dataset_20/uvl/model_20180222_1895267586.uvl,dataset_20/uvl/model_20180222_1895267586.uvl,22,11,0.5,3,3,0,11,0,0,FALSE
dataset_20/uvl/model_20180222_1925875374.uvl,dataset_20/uvl/model_20180222_1925875374.uvl,45,35,0.222222,0,4,0,4,0,6,FALSE
dataset_20/uvl/model_20180222_524224426.uvl,dataset_20/uvl/model_20180222_524224426.uvl,26,22,0.153846,0,0,0,1,0,3,FALSE
dataset_20/uvl/model_20180222_786472237.uvl,dataset_20/uvl/model_20180222_786472237.uvl,12,8,0.333333,0,8,0,3,0,1,FALSE
dataset_20/uvl/model_20180226_492552032.uvl,dataset_20/uvl/model_20180226_492552032.uvl,11,7,0.363636,0,8,0,4,0,0,FALSE
dataset_20/uvl/model_20180227_1765307019.uvl,dataset_20/uvl/model_20180227_1765307019.uvl,116,96,0.172414,16,86,-4.375,16,0,4,FALSE
dataset_20/uvl/model_20180301_203291309.uvl,dataset_20/uvl/model_20180301_203291309.uvl,13,9,0.307692,0,0,0,4,0,0,FALSE
dataset_20/uvl/model_20180302_974887082.uvl,dataset_20/uvl/model_20180302_974887082.uvl,122,27,0.778689,28,23,0.178571,54,0,41,TRUE
dataset_20/uvl/model_20180304_1150769979.uvl,dataset_20/uvl/model_20180304_1150769979.uvl,48,37,0.229167,11,53,-3.818182,7,0,4,FALSE
dataset_20/uvl/model_20180304_290046860.uvl,dataset_20/uvl/model_20180304_290046860.uvl,48,38,0.208333,3,46,-14.333333,7,0,3,FALSE
dataset_20/uvl/model_20180305_1393570452.uvl,dataset_20/uvl/model_20180305_1393570452.uvl,48,32,0.333333,18,49,-1.722222,7,3,6,FALSE
dataset_20/uvl/model_20180305_1565538092.uvl,dataset_20/uvl/model_20180305_1565538092.uvl,50,37,0.26,12,50,-3.166667,7,0,6,FALSE
dataset_20/uvl/model_20180305_2101436905.uvl,dataset_20/uvl/model_20180305_2101436905.uvl,47,39,0.170213,0,45,0,6,0,2,FALSE
dataset_20/uvl/model_20180306_1110315637.uvl,dataset_20/uvl/model_20180306_1110315637.uvl,39,29,0.25641,1,58,-57,9,0,1,FALSE
dataset_20/uvl/model_20180306_1553572984.uvl,dataset_20/uvl/model_20180306_1553572984.uvl,47,5,0.893617,0,0,0,35,0,7,FALSE
dataset_20/uvl/model_20180306_1625675392.uvl,dataset_20/uvl/model_20180306_1625675392.uvl,48,37,0.229167,0,44,0,7,0,4,FALSE
dataset_20/uvl/model_20180306_177892963.uvl,dataset_20/uvl/model_20180306_177892963.uvl,45,18,0.6,15,16,-0.066667,7,11,9,FALSE
dataset_20/uvl/model_20180306_1851656621.uvl,dataset_20/uvl/model_20180306_1851656621.uvl,49,32,0.346939,13,45,-2.461538,7,3,7,FALSE
dataset_20/uvl/model_20180306_422218475.uvl,dataset_20/uvl/model_20180306_422218475.uvl,53,36,0.320755,6,42,-6,7,3,7,FALSE
dataset_20/uvl/model_20180306_73619671.uvl,dataset_20/uvl/model_20180306_73619671.uvl,48,39,0.1875,5,51,-9.2,7,0,2,FALSE
dataset_20/uvl/model_20180306_832754487.uvl,dataset_20/uvl/model_20180306_832754487.uvl,49,37,0.244898,27,63,-1.333333,7,0,5,FALSE
dataset_20/uvl/model_20180307_2144246090.uvl,dataset_20/uvl/model_20180307_2144246090.uvl,49,26,0.469388,10,22,-1.2,6,6,11,FALSE
dataset_20/uvl/model_20180311_1112468126.uvl,dataset_20/uvl/model_20180311_1112468126.uvl,29,11,0.62069,0,3,0,16,0,2,FALSE
dataset_20/uvl/model_20180403_1861855205.uvl,dataset_20/uvl/model_20180403_1861855205.uvl,14,3,0.785714,0,0,0,10,0,1,FALSE
dataset_20/uvl/model_20180407_489573335.uvl,dataset_20/uvl/model_20180407_489573335.uvl,109,42,0.614679,17,8,0.529412,54,1,12,TRUE
dataset_20/uvl/model_20180409_394573881.uvl,dataset_20/uvl/model_20180409_394573881.uvl,10,6,0.4,0,0,0,2,0,2,FALSE
dataset_20/uvl/model_20180411_122889136.uvl,dataset_20/uvl/model_20180411_122889136.uvl,26,26,0,0,0,0,0,0,0,FALSE
dataset_20/uvl/model_20180509_988672632.uvl,dataset_20/uvl/model_20180509_988672632.uvl,27,22,0.185185,0,25,0,4,0,1,FALSE
dataset_20/uvl/model_20180511_622669496.uvl,dataset_20/uvl/model_20180511_622669496.uvl,18,13,0.277778,0,0,0,5,0,0,FALSE
dataset_20/uvl/model_20180511_935028612.uvl,dataset_20/uvl/model_20180511_935028612.uvl,20,13,0.35,3,5,-0.666667,7,0,0,FALSE
dataset_20/uvl/model_20180512_143602565.uvl,dataset_20/uvl/model_20180512_143602565.uvl,37,17,0.540541,0,2,0,20,0,0,FALSE
dataset_20/uvl/model_20180512_276218752.uvl,dataset_20/uvl/model_20180512_276218752.uvl,36,4,0.888889,2,0,1,32,0,0,TRUE
dataset_20/uvl/model_20180512_316263333.uvl,dataset_20/uvl/model_20180512_316263333.uvl,41,19,0.536585,0,6,0,19,0,3,FALSE
dataset_20/uvl/model_20180512_409172439.uvl,dataset_20/uvl/model_20180512_409172439.uvl,37,17,0.540541,0,2,0,20,0,0,FALSE
dataset_20/uvl/model_20180512_419383167.uvl,dataset_20/uvl/model_20180512_419383167.uvl,36,4,0.888889,2,0,1,32,0,0,TRUE
dataset_20/uvl/model_20180512_427876131.uvl,dataset_20/uvl/model_20180512_427876131.uvl,37,17,0.540541,0,2,0,20,0,0,FALSE
dataset_20/uvl/model_20180512_660942805.uvl,dataset_20/uvl/model_20180512_660942805.uvl,36,4,0.888889,2,0,1,32,0,0,TRUE
dataset_20/uvl/model_20180512_733862721.uvl,dataset_20/uvl/model_20180512_733862721.uvl,23,17,0.26087,2,8,-3,5,0,1,FALSE
dataset_20/uvl/model_20180512_775268148.uvl,dataset_20/uvl/model_20180512_775268148.uvl,24,20,0.166667,0,8,0,4,0,0,FALSE
dataset_20/uvl/model_20180512_810540422.uvl,dataset_20/uvl/model_20180512_810540422.uvl,23,17,0.26087,1,5,-4,5,0,1,FALSE
dataset_20/uvl/model_20180512_893377341.uvl,dataset_20/uvl/model_20180512_893377341.uvl,24,18,0.25,2,13,-5.5,5,0,1,FALSE
dataset_20/uvl/model_20180513_39795521.uvl,dataset_20/uvl/model_20180513_39795521.uvl,22,10,0.545455,0,4,0,12,0,0,FALSE
dataset_20/uvl/model_20180514_1722608288.uvl,dataset_20/uvl/model_20180514_1722608288.uvl,27,11,0.592593,0,9,0,16,0,0,FALSE
dataset_20/uvl/model_20180514_381391194.uvl,dataset_20/uvl/model_20180514_381391194.uvl,20,7,0.65,0,0,0,13,0,0,FALSE
dataset_20/uvl/model_20180530_1810935889.uvl,dataset_20/uvl/model_20180530_1810935889.uvl,11,6,0.454545,2,2,0,4,0,1,FALSE
dataset_20/uvl/model_20180611_1112345807.uvl,dataset_20/uvl/model_20180611_1112345807.uvl,10,4,0.6,3,0,1,6,0,0,TRUE
dataset_20/uvl/model_20180611_1140870617.uvl,dataset_20/uvl/model_20180611_1140870617.uvl,10,4,0.6,3,0,1,6,0,0,TRUE
dataset_20/uvl/model_20180611_1800915628.uvl,dataset_20/uvl/model_20180611_1800915628.uvl,10,4,0.6,3,0,1,6,0,0,TRUE
dataset_20/uvl/model_20180611_848416665.uvl,dataset_20/uvl/model_20180611_848416665.uvl,10,4,0.6,3,0,1,6,0,0,TRUE
dataset_20/uvl/model_20180612_1244406232.uvl,dataset_20/uvl/model_20180612_1244406232.uvl,33,28,0.151515,0,1,0,5,0,0,FALSE
dataset_20/uvl/model_20180612_712325117.uvl,dataset_20/uvl/model_20180612_712325117.uvl,15,5,0.666667,0,0,0,0,0,10,FALSE
dataset_20/uvl/model_20180613_78021145.uvl,dataset_20/uvl/model_20180613_78021145.uvl,15,5,0.666667,1,3,-2,0,0,10,FALSE
dataset_20/uvl/model_20180618_656757926.uvl,dataset_20/uvl/model_20180618_656757926.uvl,11,3,0.727273,0,0,0,8,0,0,FALSE
dataset_20/uvl/model_20180705_2136123533.uvl,dataset_20/uvl/model_20180705_2136123533.uvl,10,9,0.1,0,1,0,1,0,0,FALSE
dataset_20/uvl/model_20180708_1907991672.uvl,dataset_20/uvl/model_20180708_1907991672.uvl,24,15,0.375,9,14,-0.555556,7,0,2,FALSE
dataset_20/uvl/model_20180713_1002093829.uvl,dataset_20/uvl/model_20180713_1002093829.uvl,23,22,0.043478,6,7,-0.166667,1,0,0,FALSE
dataset_20/uvl/model_20180729_2071913647.uvl,dataset_20/uvl/model_20180729_2071913647.uvl,24,15,0.375,6,6,0,7,0,2,FALSE
dataset_20/uvl/model_20180729_701594854.uvl,dataset_20/uvl/model_20180729_701594854.uvl,22,12,0.454545,3,4,-0.333333,8,0,2,FALSE
dataset_20/uvl/model_20180729_778045288.uvl,dataset_20/uvl/model_20180729_778045288.uvl,31,23,0.258065,3,3,0,4,0,4,FALSE
dataset_20/uvl/model_20180815_1120231956.uvl,dataset_20/uvl/model_20180815_1120231956.uvl,26,13,0.5,8,8,0,11,0,2,FALSE
dataset_20/uvl/model_20180819_995624779.uvl,dataset_20/uvl/model_20180819_995624779.uvl,14,11,0.214286,0,2,0,3,0,0,FALSE
dataset_20/uvl/model_20180911_126281571.uvl,dataset_20/uvl/model_20180911_126281571.uvl,10,8,0.2,2,7,-2.5,2,0,0,FALSE
dataset_20/uvl/model_20180913_1045465294.uvl,dataset_20/uvl/model_20180913_1045465294.uvl,10,8,0.2,0,5,0,1,0,1,FALSE
dataset_20/uvl/model_20180913_872907572.uvl,dataset_20/uvl/model_20180913_872907572.uvl,15,5,0.666667,0,0,0,9,0,1,FALSE
dataset_20/uvl/model_20180917_1978871462.uvl,dataset_20/uvl/model_20180917_1978871462.uvl,50,37,0.26,0,1,0,9,0,4,FALSE
dataset_20/uvl/model_20180927_642324190.uvl,dataset_20/uvl/model_20180927_642324190.uvl,51,37,0.27451,0,1,0,10,0,4,FALSE
dataset_20/uvl/model_20180930_1153905679.uvl,dataset_20/uvl/model_20180930_1153905679.uvl,27,19,0.296296,0,4,0,7,0,1,FALSE
dataset_20/uvl/model_20181005_1705175151.uvl,dataset_20/uvl/model_20181005_1705175151.uvl,26,14,0.461538,0,1,0,8,0,4,FALSE
dataset_20/uvl/model_20181016_583005690.uvl,dataset_20/uvl/model_20181016_583005690.uvl,32,22,0.3125,2,3,-0.5,10,0,0,FALSE
dataset_20/uvl/model_20181019_994429580.uvl,dataset_20/uvl/model_20181019_994429580.uvl,10,5,0.5,1,2,-1,4,0,1,FALSE
dataset_20/uvl/model_20181024_611767532.uvl,dataset_20/uvl/model_20181024_611767532.uvl,13,11,0.153846,2,2,0,2,0,0,FALSE
dataset_20/uvl/model_20181029_2093756359.uvl,dataset_20/uvl/model_20181029_2093756359.uvl,18,8,0.555556,4,0,1,6,2,2,TRUE
dataset_20/uvl/model_20181103_2077285196.uvl,dataset_20/uvl/model_20181103_2077285196.uvl,11,6,0.454545,2,3,-0.5,3,0,2,FALSE
dataset_20/uvl/model_20181104_43638915.uvl,dataset_20/uvl/model_20181104_43638915.uvl,10,8,0.2,0,5,0,2,0,0,FALSE
dataset_20/uvl/model_20181118_1641295184.uvl,dataset_20/uvl/model_20181118_1641295184.uvl,12,7,0.416667,1,1,0,3,0,2,FALSE
dataset_20/uvl/model_20181119_2037159342.uvl,dataset_20/uvl/model_20181119_2037159342.uvl,23,9,0.608696,6,5,0.166667,11,0,3,TRUE
dataset_20/uvl/model_20181205_2097248492.uvl,dataset_20/uvl/model_20181205_2097248492.uvl,19,13,0.315789,9,9,0,2,0,4,FALSE
dataset_20/uvl/model_20181219_1343761699.uvl,dataset_20/uvl/model_20181219_1343761699.uvl,20,16,0.2,6,38,-5.333333,4,0,0,FALSE
dataset_20/uvl/model_20190108_414883666.uvl,dataset_20/uvl/model_20190108_414883666.uvl,17,17,0,0,0,0,0,0,0,FALSE
dataset_20/uvl/model_20190117_1837815772.uvl,dataset_20/uvl/model_20190117_1837815772.uvl,14,9,0.357143,0,4,0,1,0,4,FALSE
dataset_20/uvl/model_20190122_546529784.uvl,dataset_20/uvl/model_20190122_546529784.uvl,18,12,0.333333,1,1,0,5,0,1,FALSE
dataset_20/uvl/model_20190124_988857604.uvl,dataset_20/uvl/model_20190124_988857604.uvl,46,31,0.326087,0,6,0,11,0,4,FALSE
dataset_20/uvl/model_20190128_1522973155.uvl,dataset_20/uvl/model_20190128_1522973155.uvl,23,9,0.608696,5,3,0.4,12,0,2,TRUE
dataset_20/uvl/model_20190129_1004578234.uvl,dataset_20/uvl/model_20190129_1004578234.uvl,18,7,0.611111,1,1,0,3,0,8,FALSE
dataset_20/uvl/model_20190203_959278211.uvl,dataset_20/uvl/model_20190203_959278211.uvl,27,2,0.925926,0,0,0,21,0,4,FALSE
dataset_20/uvl/model_20190214_582844610.uvl,dataset_20/uvl/model_20190214_582844610.uvl,11,6,0.454545,2,3,-0.5,3,0,2,FALSE
dataset_20/uvl/model_20190219_265960660.uvl,dataset_20/uvl/model_20190219_265960660.uvl,178,139,0.219101,9,32,-2.555556,0,0,39,FALSE
dataset_20/uvl/model_20190220_184230257.uvl,dataset_20/uvl/model_20190220_184230257.uvl,38,26,0.315789,10,13,-0.3,1,0,11,FALSE
dataset_20/uvl/model_20190221_1604245950.uvl,dataset_20/uvl/model_20190221_1604245950.uvl,18,10,0.444444,2,3,-0.5,1,0,7,FALSE
dataset_20/uvl/model_20190223_1159148955.uvl,dataset_20/uvl/model_20190223_1159148955.uvl,103,79,0.23301,9,9,0,0,13,11,FALSE
dataset_20/uvl/model_20190223_1275185141.uvl,dataset_20/uvl/model_20190223_1275185141.uvl,10,9,0.1,1,12,-11,1,0,0,FALSE
dataset_20/uvl/model_20190223_2023041805.uvl,dataset_20/uvl/model_20190223_2023041805.uvl,19,16,0.157895,10,25,-1.5,3,0,0,FALSE
dataset_20/uvl/model_20190223_2034909826.uvl,dataset_20/uvl/model_20190223_2034909826.uvl,88,83,0.056818,0,56,0,4,0,1,FALSE
dataset_20/uvl/model_20190228_1201197026.uvl,dataset_20/uvl/model_20190228_1201197026.uvl,16,7,0.5625,2,1,0.5,7,0,2,TRUE
dataset_20/uvl/model_20190304_818967793.uvl,dataset_20/uvl/model_20190304_818967793.uvl,29,17,0.413793,0,4,0,11,0,1,FALSE
dataset_20/uvl/model_20190326_164569423.uvl,dataset_20/uvl/model_20190326_164569423.uvl,10,6,0.4,0,0,0,4,0,0,FALSE
dataset_20/uvl/model_20190328_829158427.uvl,dataset_20/uvl/model_20190328_829158427.uvl,14,10,0.285714,3,7,-1.333333,3,0,1,FALSE
dataset_20/uvl/model_20190413_1966613868.uvl,dataset_20/uvl/model_20190413_1966613868.uvl,42,39,0.071429,0,259,0,3,0,0,FALSE
dataset_20/uvl/model_20190416_284413958.uvl,dataset_20/uvl/model_20190416_284413958.uvl,37,25,0.324324,0,5,0,12,0,0,FALSE
dataset_20/uvl/model_20190416_545039882.uvl,dataset_20/uvl/model_20190416_545039882.uvl,21,13,0.380952,0,0,0,8,0,0,FALSE
dataset_20/uvl/model_20190416_886742925.uvl,dataset_20/uvl/model_20190416_886742925.uvl,12,7,0.416667,0,0,0,5,0,0,FALSE
dataset_20/uvl/model_20190430_2137275351.uvl,dataset_20/uvl/model_20190430_2137275351.uvl,37,16,0.567568,1,9,-8,20,0,1,FALSE
dataset_20/uvl/model_20190430_348224224.uvl,dataset_20/uvl/model_20190430_348224224.uvl,33,19,0.424242,0,7,0,7,0,7,FALSE
dataset_20/uvl/model_20190502_109355269.uvl,dataset_20/uvl/model_20190502_109355269.uvl,18,14,0.222222,0,3,0,4,0,0,FALSE
dataset_20/uvl/model_20190502_1338968023.uvl,dataset_20/uvl/model_20190502_1338968023.uvl,34,1,0.970588,5,0,1,33,0,0,TRUE
dataset_20/uvl/model_20190503_1463982406.uvl,dataset_20/uvl/model_20190503_1463982406.uvl,41,24,0.414634,4,7,-0.75,17,0,0,FALSE
dataset_20/uvl/model_20190504_755268837.uvl,dataset_20/uvl/model_20190504_755268837.uvl,43,17,0.604651,11,14,-0.272727,15,0,11,FALSE
dataset_20/uvl/model_20190510_1232864614.uvl,dataset_20/uvl/model_20190510_1232864614.uvl,12,9,0.25,0,6,0,3,0,0,FALSE
dataset_20/uvl/model_20190510_899437477.uvl,dataset_20/uvl/model_20190510_899437477.uvl,13,10,0.230769,0,5,0,3,0,0,FALSE
dataset_20/uvl/model_20190513_110684557.uvl,dataset_20/uvl/model_20190513_110684557.uvl,10,7,0.3,2,3,-0.5,2,0,1,FALSE
dataset_20/uvl/model_20190513_1749709644.uvl,dataset_20/uvl/model_20190513_1749709644.uvl,20,14,0.3,3,3,0,6,0,0,FALSE
dataset_20/uvl/model_20190513_1805648090.uvl,dataset_20/uvl/model_20190513_1805648090.uvl,10,4,0.6,2,2,0,6,0,0,FALSE
dataset_20/uvl/model_20190513_215044614.uvl,dataset_20/uvl/model_20190513_215044614.uvl,10,6,0.4,0,0,0,3,0,1,FALSE
dataset_20/uvl/model_20190513_554652357.uvl,dataset_20/uvl/model_20190513_554652357.uvl,10,1,0.9,0,0,0,9,0,0,FALSE
dataset_20/uvl/model_20190513_639238065.uvl,dataset_20/uvl/model_20190513_639238065.uvl,10,6,0.4,1,1,0,3,0,1,FALSE
dataset_20/uvl/model_20190514_850677966.uvl,dataset_20/uvl/model_20190514_850677966.uvl,25,18,0.28,4,4,0,6,0,1,FALSE
dataset_20/uvl/model_20190522_227919886.uvl,dataset_20/uvl/model_20190522_227919886.uvl,20,7,0.65,5,4,0.2,4,2,7,TRUE
dataset_20/uvl/model_20190526_2060834946.uvl,dataset_20/uvl/model_20190526_2060834946.uvl,12,12,0,1,1,0,0,0,0,FALSE
dataset_20/uvl/model_20190616_1868431112.uvl,dataset_20/uvl/model_20190616_1868431112.uvl,40,23,0.425,0,18,0,16,0,1,FALSE
